,docno,qid,rank,score,new_score
5583,114_hr3006,q19,105.0,1,
5584,114_hr253,q19,106.0,1,
5585,114_s3233,q19,149.0,1,
5586,114_hr2768,q19,154.0,1,
5587,114_hr1984,q19,157.0,1,
5588,114_hr4867,q19,159.0,1,
5589,114_s2264,q19,160.0,1,
5590,114_hr1492,q19,165.0,1,
5591,114_hr902,q19,172.0,1,
5592,114_s1929,q19,175.0,1,
5593,114_s960,q19,176.0,1,
5594,114_s731,q19,178.0,1,
5595,114_hr2971,q19,179.0,1,
5596,114_hr4386,q19,184.0,1,
5597,114_s2320,q19,188.0,1,
5598,114_s660,q19,202.0,1,
5599,114_s2492,q19,211.0,1,
5600,113_s836,q19,254.0,1,
5601,113_hr2288,q19,261.0,1,
5602,113_hr3298,q19,262.0,1,
5603,113_hr5662,q19,263.0,1,
5604,113_hr3639,q19,267.0,1,
5605,113_hr3989,q19,272.0,1,
5606,113_s2679,q19,282.0,1,
5607,113_s1183,q19,285.0,1,
5608,113_hr4090,q19,290.0,1,
5609,113_s567,q19,307.0,1,
5610,113_hr3018,q19,318.0,1,
5611,113_s1085,q19,324.0,1,
5612,113_hr3636,q19,326.0,1,
5613,113_hr2917,q19,333.0,1,
5614,113_hr5873,q19,336.0,1,
5615,113_hr4479,q19,338.0,1,
5616,113_hr4855,q19,343.0,1,
5617,113_hr2558,q19,345.0,1,
5618,113_hr155,q19,352.0,1,
5619,113_hr5872,q19,354.0,1,
5620,113_s2382,q19,360.0,1,
5621,113_s1931,q19,371.0,1,
5622,113_s2789,q19,398.0,1,
5623,113_hr1040,q19,399.0,1,
5624,113_hr2060,q19,402.0,1,
5625,113_hr3146,q19,407.0,1,
5626,113_hr529,q19,416.0,1,
5627,113_hr5279,q19,423.0,1,
5628,113_hr3037,q19,424.0,1,
5629,113_s2882,q19,425.0,1,
5630,113_hr699,q19,426.0,1,
5631,113_s1844,q19,430.0,1,
5632,113_s1930,q19,431.0,2,
5633,112_hr1631,q19,460.0,2,
5634,112_s1896,q19,464.0,2,
5635,112_hr4373,q19,472.0,2,
5636,112_hr4167,q19,484.0,2,
5637,112_hr3903,q19,499.0,2,
5638,112_hr5333,q19,500.0,2,
5639,112_hr2711,q19,501.0,2,
5640,112_s582,q19,504.0,2,
5641,112_s1944,q19,508.0,2,
5642,112_s1936,q19,509.0,2,
5643,112_s1917,q19,511.0,2,
5644,112_s1723,q19,516.0,2,
5645,112_hr982,q19,518.0,2,
5646,112_hr3448,q19,523.0,2,
5647,112_s2180,q19,524.0,2,
5648,112_hr417,q19,529.0,2,
5649,112_s1213,q19,530.0,2,
5650,112_hr6677,q19,533.0,2,
5651,112_hr4260,q19,535.0,2,
5652,112_s965,q19,538.0,2,
5653,112_s3595,q19,548.0,2,
5654,112_s2065,q19,569.0,2,
5655,112_hr4265,q19,578.0,2,
5656,112_s1403,q19,581.0,2,
5657,112_hr1825,q19,583.0,2,
5658,112_s1931,q19,587.0,2,
5659,112_hr529,q19,599.0,2,
5660,112_hr6411,q19,602.0,2,
5661,112_s3420,q19,609.0,2,
5662,111_hr6413,q19,640.0,2,
5663,111_s3158,q19,644.0,2,
5664,111_hr1943,q19,647.0,2,
5665,111_hr6345,q19,649.0,2,
5666,111_hr5987,q19,656.0,2,
5667,111_hr2365,q19,657.0,2,
5668,111_hr4015,q19,666.0,2,
5669,111_hr5557,q19,673.0,2,
5670,111_hr3178,q19,676.0,2,
5671,111_hr3672,q19,685.0,2,
5672,111_hr3905,q19,688.0,2,
5673,111_s279,q19,692.0,2,
5674,111_s2784,q19,693.0,2,
5675,111_hr2380,q19,698.0,2,
5676,111_s3090,q19,709.0,2,
5677,111_hr6294,q19,711.0,2,
5678,111_hr4429,q19,713.0,2,
5679,111_hr6467,q19,717.0,2,
5680,111_hr1961,q19,718.0,2,
5681,111_hr4680,q19,719.0,2,
5682,111_hr4730,q19,727.0,2,
5683,111_hr6455,q19,738.0,2,
5684,111_hr953,q19,739.0,2,
5685,111_hr4242,q19,740.0,2,
5686,111_s997,q19,747.0,2,
5687,111_s1381,q19,752.0,2,
5688,111_s2926,q19,753.0,2,
5689,111_hr386,q19,754.0,2,
5690,111_hr6033,q19,758.0,2,
5691,111_hr4637,q19,759.0,2,
5692,111_hr3903,q19,760.0,2,
5693,111_hr2471,q19,767.0,2,
5694,111_s3143,q19,822.0,2,
5695,111_s3125,q19,825.0,2,
5696,111_hr4965,q19,828.0,2,
5697,111_hr2022,q19,831.0,2,
5698,111_s2851,q19,841.0,2,
5699,110_hr4235,q19,877.0,2,
5700,110_s2386,q19,881.0,2,
5701,110_hr6222,q19,882.0,2,
5702,110_s296,q19,888.0,2,
5703,110_hr6499,q19,891.0,2,
5704,110_hr4164,q19,898.0,3,
5705,110_hr3170,q19,902.0,3,
5706,110_hr2672,q19,910.0,3,
5707,110_hr6507,q19,913.0,3,
5708,110_s3518,q19,916.0,3,
5709,110_s1214,q19,918.0,3,
5710,110_s3284,q19,920.0,3,
5711,110_hr5906,q19,923.0,3,
5712,110_hr6321,q19,939.0,3,
5713,110_hr6784,q19,940.0,3,
5714,110_hr6961,q19,941.0,3,
5715,110_hr6799,q19,944.0,3,
5716,110_hr2163,q19,957.0,3,
5717,110_hr5497,q19,960.0,3,
5718,110_s3079,q19,962.0,3,
5719,110_s3561,q19,963.0,3,
5720,110_hr2737,q19,964.0,3,
5721,110_hr5992,q19,968.0,3,
5722,110_hr6601,q19,974.0,3,
5723,110_hr7010,q19,981.0,3,
5724,110_hr3818,q19,984.0,3,
5725,110_s818,q19,990.0,3,
5726,110_hr7019,q19,991.0,3,
5727,110_s851,q19,995.0,3,
5728,110_hr6288,q19,998.0,3,
5729,110_s3049,q19,1000.0,3,
5730,110_s1230,q19,1004.0,3,
5731,110_s1501,q19,1010.0,3,
5732,110_hr6110,q19,1023.0,3,
5733,110_hr2724,q19,1063.0,3,
5734,110_hr4042,q19,1064.0,3,
5735,110_hr1057,q19,1065.0,3,
5736,110_hr112,q19,1068.0,3,
5737,110_s99,q19,1079.0,3,
5738,109_hr1614,q19,1123.0,3,
5739,109_hr1568,q19,1130.0,3,
5740,109_hr1091,q19,1132.0,3,
5741,109_hr2893,q19,1142.0,3,
5742,109_s759,q19,1143.0,3,
5743,109_hr4320,q19,1146.0,3,
5744,109_hr3574,q19,1148.0,3,
5745,109_s1305,q19,1149.0,3,
5746,109_s3626,q19,1154.0,3,
5747,109_hr1561,q19,1157.0,3,
5748,109_hr2951,q19,1158.0,3,
5749,109_s2100,q19,1160.0,3,
5750,109_hr6134,q19,1164.0,3,
5751,109_hr339,q19,1167.0,3,
5752,109_hr5322,q19,1169.0,3,
5753,109_hr4736,q19,1190.0,3,
5754,109_s4107,q19,1191.0,3,
5755,109_hr5240,q19,1195.0,3,
5756,109_hr5890,q19,1211.0,3,
5757,109_s2558,q19,1212.0,3,
5758,109_hr1530,q19,1236.0,3,
5759,109_hr3511,q19,1244.0,3,
5760,109_hr2831,q19,1248.0,3,
5761,109_hr6230,q19,1258.0,3,
5762,109_hr510,q19,1266.0,3,
5763,109_s1987,q19,1283.0,3,
5764,109_hr2815,q19,1284.0,3,
5765,109_hr1041,q19,1298.0,3,
5766,108_hr1079,q19,1324.0,3,
5767,108_hr2682,q19,1334.0,3,
5768,108_hr5093,q19,1343.0,3,
5769,108_hr4841,q19,1348.0,3,
5770,108_hr1163,q19,1353.0,3,
5771,108_s2675,q19,1356.0,3,
5772,108_hr4736,q19,1358.0,3,
5773,108_s2376,q19,1359.0,3,
5774,108_hr5110,q19,1361.0,3,
5775,108_hr2480,q19,1362.0,3,
5776,108_s53,q19,1364.0,3,
5777,108_hr882,q19,1366.0,4,
5778,108_s1217,q19,1367.0,4,
5779,108_s756,q19,1370.0,4,
5780,108_s2926,q19,1371.0,4,
5781,108_s3029,q19,1373.0,4,
5782,108_hr2097,q19,1374.0,4,
5783,108_hr1743,q19,1377.0,4,
5784,108_hr3513,q19,1379.0,4,
5785,108_s2030,q19,1380.0,4,
5786,108_hr2502,q19,1388.0,4,
5787,108_hr3773,q19,1398.0,4,
5788,108_s348,q19,1403.0,4,
5789,108_hr1672,q19,1405.0,4,
5790,108_hr4168,q19,1415.0,4,
5791,108_hr5355,q19,1417.0,4,
5792,108_s2359,q19,1420.0,4,
5793,108_s795,q19,1437.0,4,
5794,108_s1175,q19,1438.0,4,
5795,108_hr1713,q19,1451.0,4,
5796,108_s648,q19,1452.0,4,
5797,108_hr3076,q19,1468.0,4,
5798,108_s177,q19,1469.0,4,
5799,108_hr3251,q19,1474.0,4,
5800,108_s2917,q19,1487.0,4,
5801,108_hr4025,q19,1490.0,4,
5802,108_s96,q19,1492.0,4,
5803,108_hr5023,q19,1495.0,4,
5804,108_hr1783,q19,1497.0,4,
5805,108_hr1304,q19,1499.0,4,
5806,107_hr4780,q19,1538.0,4,
5807,107_hr1277,q19,1539.0,4,
5808,107_hr3,q19,1540.0,4,
5809,107_s336,q19,1552.0,4,
5810,107_hr5174,q19,1553.0,4,
5811,107_s275,q19,1558.0,4,
5812,107_s306,q19,1563.0,4,
5813,107_hr1079,q19,1569.0,4,
5814,107_hr2158,q19,1571.0,4,
5815,107_hr2717,q19,1573.0,4,
5816,107_hr2993,q19,1579.0,4,
5817,107_s1676,q19,1581.0,4,
5818,107_hr42,q19,1582.0,4,
5819,107_s236,q19,1586.0,4,
5820,107_hr874,q19,1587.0,4,
5821,107_hr5351,q19,1589.0,4,
5822,107_hr6,q19,1593.0,4,
5823,107_hr2383,q19,1596.0,4,
5824,107_hr673,q19,1601.0,4,
5825,107_hr5415,q19,1603.0,4,
5826,107_s1134,q19,1606.0,4,
5827,107_hr942,q19,1607.0,4,
5828,107_hr1181,q19,1609.0,4,
5829,107_hr5661,q19,1610.0,4,
5830,107_hr456,q19,1617.0,4,
5831,107_s853,q19,1619.0,4,
5832,107_s1278,q19,1627.0,4,
5833,107_hr342,q19,1630.0,4,
5834,107_hr873,q19,1631.0,4,
5835,107_hr872,q19,1632.0,4,
5836,107_s798,q19,1638.0,4,
5837,107_hr275,q19,1640.0,4,
5838,107_s629,q19,1641.0,4,
5839,107_s888,q19,1653.0,4,
5840,107_s458,q19,1654.0,4,
5841,107_s1502,q19,1664.0,4,
5842,107_hr1437,q19,1684.0,4,
5843,107_s2917,q19,1694.0,4,
5844,107_s2916,q19,1696.0,4,
5845,107_hr3459,q19,1701.0,4,
5846,107_hr3667,q19,1703.0,4,
5847,107_s148,q19,1705.0,4,
5848,106_s539,q19,1718.0,4,
5849,106_hr876,q19,1747.0,5,
5850,106_s825,q19,1751.0,5,
5851,106_hr2261,q19,1771.0,5,
5852,106_hr6,q19,1774.0,5,
5853,106_hr4586,q19,1776.0,5,
5854,106_s2218,q19,1777.0,5,
5855,106_s2403,q19,1787.0,5,
5856,106_hr2331,q19,1788.0,5,
5857,106_s1471,q19,1792.0,5,
5858,106_hr1111,q19,1794.0,5,
5859,106_s2839,q19,1797.0,5,
5860,106_hr5170,q19,1798.0,5,
5861,106_hr1631,q19,1802.0,5,
5862,106_s894,q19,1813.0,5,
5863,106_hr2362,q19,1826.0,5,
5864,106_s1974,q19,1831.0,5,
5865,106_hr1182,q19,1842.0,5,
5866,106_s1013,q19,1846.0,5,
5867,106_s2820,q19,1889.0,5,
5868,106_s3200,q19,1900.0,5,
5869,105_s425,q19,1915.0,5,
5870,105_hr891,q19,1938.0,5,
5871,105_hr1682,q19,1945.0,5,
5872,105_hr684,q19,1949.0,5,
5873,105_hr3497,q19,1952.0,5,
5874,105_s50,q19,1953.0,5,
5875,105_hr2685,q19,1961.0,5,
5876,105_hr1325,q19,1964.0,5,
5877,105_hr1465,q19,1966.0,5,
5878,105_hr4685,q19,1969.0,5,
5879,105_hr1774,q19,1974.0,5,
5880,105_hr1121,q19,1975.0,5,
5881,105_hr420,q19,1981.0,5,
5882,105_s1999,q19,1986.0,5,
5883,105_hr4349,q19,1989.0,5,
5884,105_s745,q19,1992.0,5,
5885,105_hr1632,q19,1993.0,5,
5886,105_hr4713,q19,1995.0,5,
5887,105_s573,q19,2054.0,5,
5888,105_s2184,q19,2056.0,5,
5889,104_hr831,q19,2085.0,5,
5890,104_s488,q19,2089.0,5,
5891,104_s1290,q19,2108.0,5,
5892,104_hr3943,q19,2112.0,5,
5893,104_hr1918,q19,2130.0,5,
5894,104_s1848,q19,2132.0,5,
5895,104_s1038,q19,2134.0,5,
5896,104_s242,q19,2140.0,5,
5897,104_hr2190,q19,2145.0,5,
5898,104_s1273,q19,2146.0,5,
5899,104_s1670,q19,2153.0,5,
5900,104_hr2494,q19,2165.0,5,
5901,104_s1208,q19,2216.0,5,
5902,104_s899,q19,2223.0,5,
5903,103_hr3671,q19,2246.0,5,
5904,103_hr4907,q19,2258.0,5,
5905,103_s1123,q19,2259.0,5,
5906,103_hr4914,q19,2262.0,5,
5907,103_hr822,q19,2264.0,5,
5908,103_hr4215,q19,2266.0,5,
5909,103_hr1166,q19,2270.0,5,
5910,103_s2170,q19,2271.0,5,
5911,103_hr1947,q19,2280.0,5,
5912,103_hr82,q19,2300.0,5,
5913,103_hr5306,q19,2302.0,5,
5914,103_s741,q19,2304.0,5,
5915,103_hr5193,q19,2307.0,5,
5916,103_s1944,q19,2309.0,5,
5917,103_hr490,q19,2322.0,5,
5918,103_s1962,q19,2323.0,5,
5919,103_hr355,q19,2393.0,5,
5920,103_s1068,q19,2401.0,5,
5921,103_s266,q19,2403.0,5,
